ds_idx,true,pred_clean,pred_adv,iou10_gc,iou10_ig,iou10_rise,rho_gc,rho_ig,rho_rise,del_auc_gc_clean,del_auc_ig_clean,del_auc_rise_clean,del_auc_gc_adv,del_auc_ig_adv,del_auc_rise_adv
0,3,3,,,,,,,,0.25743746757507324,0.7098423838615417,0.37096932530403137,,,
1,8,8,,,,,,,,0.3600694239139557,0.27411511540412903,0.20292194187641144,,,
2,8,8,1,0.2911392405063291,0.6451612903225806,0.3877551020408163,0.7677285671234131,0.7863527536392212,0.7017502188682556,0.5289945006370544,0.0629158690571785,0.07573001086711884,0.16118821501731873,0.01202098187059164,0.004343689419329166
3,0,8,,,,,,,,0.4106593430042267,0.1773795336484909,0.06116996333003044,,,
4,6,6,,,,,,,,0.53626948595047,0.8221105933189392,0.4579142928123474,,,
5,6,6,,,,,,,,0.17557504773139954,0.580527663230896,0.1430734097957611,,,
6,1,1,9,0.3161290322580645,0.8053097345132744,0.3691275167785235,0.9516406059265137,0.9486054182052612,0.6195266842842102,0.0616520494222641,0.19661694765090942,0.14550183713436127,0.023879237473011017,0.27478355169296265,0.13228213787078857
7,6,6,2,0.3509933774834437,0.34210526315789475,0.29936305732484075,0.8299332857131958,0.7349075675010681,0.42452943325042725,0.23854999244213104,0.49502989649772644,0.06983337551355362,0.2791683077812195,0.6449843645095825,0.15147392451763153
8,3,3,5,0.48905109489051096,0.45714285714285713,0.23636363636363636,0.7876211404800415,0.8473854660987854,0.2208765596151352,0.20540711283683777,0.296163946390152,0.2901705801486969,0.0518597848713398,0.1725572943687439,0.32552188634872437
9,1,1,,,,,,,,0.2065477967262268,0.23881389200687408,0.16115668416023254,,,
10,0,0,,,,,,,,0.6156447529792786,0.33713483810424805,0.5437814593315125,,,
11,9,9,,,,,,,,0.48124849796295166,0.3115164637565613,0.31834185123443604,,,
12,5,5,,,,,,,,0.2183428406715393,0.03457406535744667,0.10965178161859512,,,
13,7,7,,,,,,,,0.37077564001083374,0.04491068422794342,0.24814069271087646,,,
14,9,9,,,,,,,,0.2831346392631531,0.08451123535633087,0.22334519028663635,,,
15,8,6,,,,,,,,0.37748903036117554,0.6357204914093018,0.12862493097782135,,,
16,5,5,,,,,,,,0.26458296179771423,0.03615523502230644,0.14025408029556274,,,
17,7,7,,,,,,,,0.1490306258201599,0.13326457142829895,0.31158605217933655,,,
18,8,8,,,,,,,,0.5369253158569336,0.0646551102399826,0.18009281158447266,,,
19,6,6,,,,,,,,0.24851477146148682,0.5209827423095703,0.19762511551380157,,,
20,7,7,5,0.25153374233128833,0.4782608695652174,0.25925925925925924,0.8968015909194946,0.9086050987243652,0.5648776888847351,0.28659120202064514,0.051893461495637894,0.18511109054088593,0.054287757724523544,0.13877253234386444,0.030955102294683456
21,0,0,,,,,,,,0.5295737981796265,0.573768138885498,0.754245936870575,,,
22,4,4,3,0.12087912087912088,0.3877551020408163,0.2830188679245283,0.6080182194709778,0.6870824694633484,0.2479190081357956,0.04317643493413925,0.031165625900030136,0.07106094807386398,0.0003753964265342802,0.07497476041316986,0.00071037991438061
23,9,9,,,,,,,,0.44799116253852844,0.4310719072818756,0.3147067725658417,,,
24,5,5,4,0.5223880597014925,0.6190476190476191,0.0967741935483871,0.7703402042388916,0.9242164492607117,0.40040123462677,0.27095553278923035,0.08938731998205185,0.13648270070552826,0.08670090138912201,0.14203965663909912,0.022052552551031113
25,2,2,3,0.5111111111111111,0.44680851063829785,0.3246753246753247,0.9344462156295776,0.8409525156021118,0.6092995405197144,0.4760645031929016,0.15149804949760437,0.21576495468616486,0.37712904810905457,0.16111062467098236,0.11497360467910767
26,4,4,3,0.17142857142857143,0.275,0.2670807453416149,0.6672500371932983,0.8248197436332703,0.4825708270072937,0.12315837293863297,0.23113715648651123,0.4280904531478882,0.20201022922992706,0.23254626989364624,0.29349803924560547
27,0,0,,,,,,,,0.561904788017273,0.3464300334453583,0.7140128016471863,,,
